,id,publication_year,cited_by_count,author_ids
5997,https://openalex.org/W2891796741,2018,77,"['https://openalex.org/A5003121162', 'https://openalex.org/A5074129446']"
5998,https://openalex.org/W2612966155,2017,73,"['https://openalex.org/A5081614562', 'https://openalex.org/A5072116263']"
5999,https://openalex.org/W2651906205,2017,71,"['https://openalex.org/A5081614562', 'https://openalex.org/A5026122976', 'https://openalex.org/A5072116263']"
6000,https://openalex.org/W3014818359,2020,70,"['https://openalex.org/A5028553503', 'https://openalex.org/A5071576677', 'https://openalex.org/A5018108132']"
6001,https://openalex.org/W2607092967,2017,67,"['https://openalex.org/A5079799756', 'https://openalex.org/A5090478048', 'https://openalex.org/A5064171907', 'https://openalex.org/A5047563716', 'https://openalex.org/A5064738197', 'https://openalex.org/A5070999271', 'https://openalex.org/A5081855156', 'https://openalex.org/A5069589495']"
6002,https://openalex.org/W2902515806,2019,63,"['https://openalex.org/A5012824560', 'https://openalex.org/A5000892313', 'https://openalex.org/A5058137071', 'https://openalex.org/A5018128415']"
6003,https://openalex.org/W2986032230,2020,52,"['https://openalex.org/A5081614562', 'https://openalex.org/A5015566794', 'https://openalex.org/A5039467957']"
6004,https://openalex.org/W3127842822,2021,34,"['https://openalex.org/A5018114071', 'https://openalex.org/A5018128415', 'https://openalex.org/A5007292959']"
6005,https://openalex.org/W3208520266,2022,30,"['https://openalex.org/A5070806741', 'https://openalex.org/A5055434105', 'https://openalex.org/A5004337400']"
6006,https://openalex.org/W2099358290,1996,110,"['https://openalex.org/A5018108132', 'https://openalex.org/A5084074695']"
6007,https://openalex.org/W2125697681,2008,82,"['https://openalex.org/A5052766993', 'https://openalex.org/A5013774822', 'https://openalex.org/A5091881491']"
6008,https://openalex.org/W2130314184,2009,82,"['https://openalex.org/A5045957571', 'https://openalex.org/A5013774822', 'https://openalex.org/A5052766993']"
6009,https://openalex.org/W2141560720,2009,81,"['https://openalex.org/A5052766993', 'https://openalex.org/A5013774822', 'https://openalex.org/A5078188848', 'https://openalex.org/A5028350465', 'https://openalex.org/A5011131567']"
6010,https://openalex.org/W2155886771,2008,81,"['https://openalex.org/A5055434105', 'https://openalex.org/A5037013778']"
6011,https://openalex.org/W2036410617,2012,75,"['https://openalex.org/A5018108132', 'https://openalex.org/A5061945368']"
6012,https://openalex.org/W2148351912,2014,70,"['https://openalex.org/A5018108132', 'https://openalex.org/A5040292116', 'https://openalex.org/A5014749101', 'https://openalex.org/A5061945368', 'https://openalex.org/A5074301708', 'https://openalex.org/A5070895498']"
6013,https://openalex.org/W2041838442,2014,64,"['https://openalex.org/A5048225486', 'https://openalex.org/A5032110850', 'https://openalex.org/A5061287527']"
6014,https://openalex.org/W2158962429,2014,61,"['https://openalex.org/A5015375969', 'https://openalex.org/A5018108132']"
6015,https://openalex.org/W2604444759,2017,54,"['https://openalex.org/A5085599698', 'https://openalex.org/A5084942485', 'https://openalex.org/A5005669749', 'https://openalex.org/A5074263397']"
6016,https://openalex.org/W3123490614,2018,54,"['https://openalex.org/A5077399936', 'https://openalex.org/A5006804592', 'https://openalex.org/A5073502448']"
6017,https://openalex.org/W2793750337,2018,51,"['https://openalex.org/A5030957173', 'https://openalex.org/A5086066629', 'https://openalex.org/A5076627572']"
6018,https://openalex.org/W3100627609,2019,51,"['https://openalex.org/A5091875144', 'https://openalex.org/A5020820050', 'https://openalex.org/A5069532669', 'https://openalex.org/A5081614562']"
6019,https://openalex.org/W2903434685,2019,45,"['https://openalex.org/A5054021314', 'https://openalex.org/A5086066629', 'https://openalex.org/A5051926239', 'https://openalex.org/A5053433716', 'https://openalex.org/A5005160708', 'https://openalex.org/A5018091071']"
6020,https://openalex.org/W3111262560,2020,40,"['https://openalex.org/A5034950358', 'https://openalex.org/A5065028933', 'https://openalex.org/A5010324299', 'https://openalex.org/A5047618628', 'https://openalex.org/A5078390860']"
6021,https://openalex.org/W3153080479,2021,29,"['https://openalex.org/A5047618628', 'https://openalex.org/A5034950358', 'https://openalex.org/A5065028933']"
6022,https://openalex.org/W4210830952,2022,15,"['https://openalex.org/A5003630074', 'https://openalex.org/A5003121162', 'https://openalex.org/A5035142284', 'https://openalex.org/A5048264180']"
6023,https://openalex.org/W1994332048,2012,58,['https://openalex.org/A5066420511']
6024,https://openalex.org/W2099045809,2015,44,['https://openalex.org/A5066420511']
6025,https://openalex.org/W2154943292,2015,44,"['https://openalex.org/A5071576677', 'https://openalex.org/A5018108132']"
6026,https://openalex.org/W2202182017,2016,40,"['https://openalex.org/A5018108132', 'https://openalex.org/A5091322523', 'https://openalex.org/A5080304748']"
6027,https://openalex.org/W3007313614,2020,33,"['https://openalex.org/A5031516011', 'https://openalex.org/A5091875144', 'https://openalex.org/A5039467957', 'https://openalex.org/A5081614562']"
6028,https://openalex.org/W3094885483,2020,28,"['https://openalex.org/A5058483710', 'https://openalex.org/A5016506973', 'https://openalex.org/A5033519947', 'https://openalex.org/A5016870157']"
6029,https://openalex.org/W2122547182,2007,64,"['https://openalex.org/A5004960011', 'https://openalex.org/A5073832589', 'https://openalex.org/A5032110850']"
6030,https://openalex.org/W2143642663,2008,57,"['https://openalex.org/A5032110850', 'https://openalex.org/A5073832589', 'https://openalex.org/A5089343934']"
6031,https://openalex.org/W1593134838,2008,54,"['https://openalex.org/A5032110850', 'https://openalex.org/A5073832589', 'https://openalex.org/A5089343934']"
6032,https://openalex.org/W2070209387,2012,46,"['https://openalex.org/A5074301708', 'https://openalex.org/A5018108132', 'https://openalex.org/A5006716626']"
6033,https://openalex.org/W1514479869,2012,45,"['https://openalex.org/A5086066629', 'https://openalex.org/A5004519685', 'https://openalex.org/A5030957173', 'https://openalex.org/A5071690482', 'https://openalex.org/A5018091071']"
6034,https://openalex.org/W2043060383,2010,44,"['https://openalex.org/A5018108132', 'https://openalex.org/A5084074695', 'https://openalex.org/A5080093407']"
6035,https://openalex.org/W2132531582,2011,44,"['https://openalex.org/A5081614562', 'https://openalex.org/A5053472123']"
6036,https://openalex.org/W2043976581,2012,41,"['https://openalex.org/A5052438394', 'https://openalex.org/A5091322523', 'https://openalex.org/A5089574004', 'https://openalex.org/A5018108132']"
6037,https://openalex.org/W2050084832,2013,38,"['https://openalex.org/A5066420511', 'https://openalex.org/A5076790432']"
6038,https://openalex.org/W2081085399,2013,38,"['https://openalex.org/A5074301708', 'https://openalex.org/A5018108132']"
6039,https://openalex.org/W2324205778,2014,36,"['https://openalex.org/A5037013778', 'https://openalex.org/A5055434105', 'https://openalex.org/A5039054108']"
6040,https://openalex.org/W2605178693,2017,35,"['https://openalex.org/A5082983516', 'https://openalex.org/A5018108132', 'https://openalex.org/A5040292116', 'https://openalex.org/A5061945368', 'https://openalex.org/A5070711999']"
6041,https://openalex.org/W2104419379,2015,33,"['https://openalex.org/A5060835507', 'https://openalex.org/A5060505967', 'https://openalex.org/A5070753993', 'https://openalex.org/A5070147321']"
6042,https://openalex.org/W2766519958,2017,33,"['https://openalex.org/A5054021314', 'https://openalex.org/A5064565024', 'https://openalex.org/A5086066629']"
6043,https://openalex.org/W2755325101,2017,32,"['https://openalex.org/A5035142284', 'https://openalex.org/A5003121162']"
6044,https://openalex.org/W2940762905,2019,30,"['https://openalex.org/A5084821293', 'https://openalex.org/A5018108132']"
6045,https://openalex.org/W3104538196,2017,30,"['https://openalex.org/A5085599698', 'https://openalex.org/A5084942485', 'https://openalex.org/A5079552044', 'https://openalex.org/A5074263397', 'https://openalex.org/A5005669749']"
6046,https://openalex.org/W2903873356,2019,27,"['https://openalex.org/A5010455304', 'https://openalex.org/A5018108132', 'https://openalex.org/A5040292116']"
6047,https://openalex.org/W2906438401,2020,23,"['https://openalex.org/A5072366651', 'https://openalex.org/A5018108132']"
6048,https://openalex.org/W3183904581,2021,19,"['https://openalex.org/A5066945233', 'https://openalex.org/A5073502448', 'https://openalex.org/A5016038237', 'https://openalex.org/A5005781859', 'https://openalex.org/A5067060462', 'https://openalex.org/A5080996343']"
6049,https://openalex.org/W3165883805,2021,17,"['https://openalex.org/A5047618628', 'https://openalex.org/A5054581569']"
6050,https://openalex.org/W2138473791,2002,58,"['https://openalex.org/A5084074695', 'https://openalex.org/A5018108132']"
6051,https://openalex.org/W2094961074,2010,43,"['https://openalex.org/A5083914559', 'https://openalex.org/A5018108132']"
6052,https://openalex.org/W1983932939,2011,38,"['https://openalex.org/A5061945368', 'https://openalex.org/A5018108132']"
6053,https://openalex.org/W2040715055,2012,34,"['https://openalex.org/A5067730154', 'https://openalex.org/A5052301458', 'https://openalex.org/A5047618628']"
6054,https://openalex.org/W2054462486,2011,33,['https://openalex.org/A5047618628']
6055,https://openalex.org/W2238498060,2015,31,['https://openalex.org/A5003121162']
6056,https://openalex.org/W3122677058,2016,27,"['https://openalex.org/A5049571030', 'https://openalex.org/A5003121162', 'https://openalex.org/A5089821293']"
6057,https://openalex.org/W816425661,2016,26,"['https://openalex.org/A5081614562', 'https://openalex.org/A5040292116', 'https://openalex.org/A5061945368', 'https://openalex.org/A5018108132']"
6058,https://openalex.org/W2775453531,2018,25,"['https://openalex.org/A5082713098', 'https://openalex.org/A5056804412', 'https://openalex.org/A5067384781', 'https://openalex.org/A5089126427', 'https://openalex.org/A5082641407']"
6059,https://openalex.org/W2903823384,2019,25,"['https://openalex.org/A5085630411', 'https://openalex.org/A5033291854', 'https://openalex.org/A5020720798', 'https://openalex.org/A5047618628']"
6060,https://openalex.org/W2963784016,2018,24,"['https://openalex.org/A5048382270', 'https://openalex.org/A5066420511']"
6061,https://openalex.org/W3157826358,2021,16,"['https://openalex.org/A5072366651', 'https://openalex.org/A5018108132', 'https://openalex.org/A5016113998', 'https://openalex.org/A5090733079', 'https://openalex.org/A5080304748']"
6062,https://openalex.org/W3040272564,2021,15,"['https://openalex.org/A5065859286', 'https://openalex.org/A5006804592', 'https://openalex.org/A5073502448']"
6063,https://openalex.org/W3179546534,2021,14,"['https://openalex.org/A5055000892', 'https://openalex.org/A5065720866', 'https://openalex.org/A5090375145', 'https://openalex.org/A5046063501', 'https://openalex.org/A5045493733', 'https://openalex.org/A5071517169', 'https://openalex.org/A5019762180', 'https://openalex.org/A5089126427', 'https://openalex.org/A5027243024']"
6064,https://openalex.org/W2113576847,1997,51,"['https://openalex.org/A5018108132', 'https://openalex.org/A5084074695', 'https://openalex.org/A5055540413']"
6065,https://openalex.org/W2118846710,2005,48,"['https://openalex.org/A5018108132', 'https://openalex.org/A5084074695', 'https://openalex.org/A5000415140']"
6066,https://openalex.org/W2012839621,2008,34,"['https://openalex.org/A5045957571', 'https://openalex.org/A5030326910', 'https://openalex.org/A5052766993']"
6067,https://openalex.org/W2053115865,2012,29,"['https://openalex.org/A5063983894', 'https://openalex.org/A5032914357', 'https://openalex.org/A5018108132', 'https://openalex.org/A5000625068', 'https://openalex.org/A5024122723']"
6068,https://openalex.org/W2212083538,2013,29,"['https://openalex.org/A5050961647', 'https://openalex.org/A5018108132']"
6069,https://openalex.org/W2129839431,2012,28,['https://openalex.org/A5047618628']
6070,https://openalex.org/W1505765206,2015,25,['https://openalex.org/A5047618628']
6071,https://openalex.org/W2114968251,2014,25,"['https://openalex.org/A5047618628', 'https://openalex.org/A5027320385', 'https://openalex.org/A5091832148']"
6072,https://openalex.org/W2022277280,2014,24,"['https://openalex.org/A5072306161', 'https://openalex.org/A5016506973', 'https://openalex.org/A5003341445']"
6073,https://openalex.org/W2461299765,2016,23,"['https://openalex.org/A5055434105', 'https://openalex.org/A5037013778']"
6074,https://openalex.org/W257346492,2014,23,"['https://openalex.org/A5018108132', 'https://openalex.org/A5081614562']"
6075,https://openalex.org/W2585278765,2017,23,"['https://openalex.org/A5084310443', 'https://openalex.org/A5086066629', 'https://openalex.org/A5018091071', 'https://openalex.org/A5009870528', 'https://openalex.org/A5024943385']"
6076,https://openalex.org/W2771374407,2017,22,"['https://openalex.org/A5082713098', 'https://openalex.org/A5010157443', 'https://openalex.org/A5089126427']"
6077,https://openalex.org/W2587067059,2017,21,"['https://openalex.org/A5026122976', 'https://openalex.org/A5018108132', 'https://openalex.org/A5061945368', 'https://openalex.org/A5081614562']"
6078,https://openalex.org/W2767428878,2017,21,"['https://openalex.org/A5046385613', 'https://openalex.org/A5047618628', 'https://openalex.org/A5052301458', 'https://openalex.org/A5089560272']"
6079,https://openalex.org/W2890080775,2018,21,"['https://openalex.org/A5016858660', 'https://openalex.org/A5003121162']"
6080,https://openalex.org/W2033814354,1994,42,"['https://openalex.org/A5089259561', 'https://openalex.org/A5018128415']"
6081,https://openalex.org/W1574232395,2004,41,"['https://openalex.org/A5045957571', 'https://openalex.org/A5052766993']"
6082,https://openalex.org/W2475189117,1995,39,['https://openalex.org/A5018108132']
6083,https://openalex.org/W2040615570,2004,38,"['https://openalex.org/A5005065565', 'https://openalex.org/A5052766993']"
6084,https://openalex.org/W2081289508,2007,31,"['https://openalex.org/A5055434105', 'https://openalex.org/A5037013778']"
6085,https://openalex.org/W2171566025,2008,28,"['https://openalex.org/A5046551525', 'https://openalex.org/A5027792187', 'https://openalex.org/A5018108132']"
6086,https://openalex.org/W2014420866,2012,25,"['https://openalex.org/A5032110850', 'https://openalex.org/A5026243783', 'https://openalex.org/A5089505843']"
6087,https://openalex.org/W2025416535,2011,23,"['https://openalex.org/A5061945368', 'https://openalex.org/A5018108132', 'https://openalex.org/A5040292116']"
6088,https://openalex.org/W2741466057,2017,20,"['https://openalex.org/A5072366651', 'https://openalex.org/A5018108132']"
6089,https://openalex.org/W2776498383,2018,20,"['https://openalex.org/A5087305405', 'https://openalex.org/A5038100389', 'https://openalex.org/A5054009265', 'https://openalex.org/A5055434105', 'https://openalex.org/A5033134501']"
6090,https://openalex.org/W2781927921,2018,20,"['https://openalex.org/A5072366651', 'https://openalex.org/A5018108132']"
6091,https://openalex.org/W3022871547,2017,20,"['https://openalex.org/A5068995048', 'https://openalex.org/A5003121162', 'https://openalex.org/A5035142284', 'https://openalex.org/A5061047545']"
6092,https://openalex.org/W2620016532,2017,19,"['https://openalex.org/A5086066629', 'https://openalex.org/A5073732243', 'https://openalex.org/A5055434105', 'https://openalex.org/A5037013778']"
6093,https://openalex.org/W2751684977,2017,18,"['https://openalex.org/A5078818499', 'https://openalex.org/A5082713098', 'https://openalex.org/A5089126427']"
6094,https://openalex.org/W2895938328,2018,18,"['https://openalex.org/A5078170178', 'https://openalex.org/A5073502448']"
6095,https://openalex.org/W3003336019,2019,17,"['https://openalex.org/A5061152084', 'https://openalex.org/A5081436094', 'https://openalex.org/A5026853863', 'https://openalex.org/A5046234163', 'https://openalex.org/A5075132945', 'https://openalex.org/A5042570943']"
6096,https://openalex.org/W1506514132,2001,39,"['https://openalex.org/A5018108132', 'https://openalex.org/A5084074695']"
6097,https://openalex.org/W2130480628,1997,39,"['https://openalex.org/A5054501501', 'https://openalex.org/A5057645839', 'https://openalex.org/A5051062688', 'https://openalex.org/A5039246221', 'https://openalex.org/A5066606481', 'https://openalex.org/A5065859301', 'https://openalex.org/A5073089282', 'https://openalex.org/A5084756058']"
6098,https://openalex.org/W1952936656,2002,35,"['https://openalex.org/A5008334059', 'https://openalex.org/A5018128415']"
6099,https://openalex.org/W1490528537,2010,23,"['https://openalex.org/A5036335232', 'https://openalex.org/A5088631925', 'https://openalex.org/A5027860138', 'https://openalex.org/A5005392733', 'https://openalex.org/A5052766993']"
6100,https://openalex.org/W2094195767,2010,23,"['https://openalex.org/A5036335232', 'https://openalex.org/A5088631925', 'https://openalex.org/A5052766993', 'https://openalex.org/A5027860138', 'https://openalex.org/A5005392733']"
6101,https://openalex.org/W1500080881,2010,22,"['https://openalex.org/A5013556611', 'https://openalex.org/A5052766993', 'https://openalex.org/A5088211841']"
6102,https://openalex.org/W2120064173,2012,19,"['https://openalex.org/A5002771034', 'https://openalex.org/A5032110850']"
6103,https://openalex.org/W2611757181,2017,17,"['https://openalex.org/A5016506973', 'https://openalex.org/A5056631481', 'https://openalex.org/A5087142923', 'https://openalex.org/A5059679291']"
6104,https://openalex.org/W1200102662,2016,16,"['https://openalex.org/A5080304748', 'https://openalex.org/A5061945368', 'https://openalex.org/A5018108132']"
6105,https://openalex.org/W2889652523,2018,16,"['https://openalex.org/A5086524943', 'https://openalex.org/A5023744262', 'https://openalex.org/A5030781794', 'https://openalex.org/A5052766993']"
6106,https://openalex.org/W2340835126,2016,15,"['https://openalex.org/A5038568474', 'https://openalex.org/A5000942708', 'https://openalex.org/A5055248882', 'https://openalex.org/A5090797093', 'https://openalex.org/A5046840447', 'https://openalex.org/A5027320385', 'https://openalex.org/A5032110850']"
6107,https://openalex.org/W2790727095,2018,15,"['https://openalex.org/A5016401839', 'https://openalex.org/A5024176058']"
6108,https://openalex.org/W3004462848,2020,13,"['https://openalex.org/A5036008163', 'https://openalex.org/A5055434105', 'https://openalex.org/A5050204824']"
6109,https://openalex.org/W3012543558,2020,13,"['https://openalex.org/A5023030519', 'https://openalex.org/A5084942485', 'https://openalex.org/A5074263397']"
6110,https://openalex.org/W3009777316,2020,12,"['https://openalex.org/A5034214053', 'https://openalex.org/A5072116263', 'https://openalex.org/A5091875144', 'https://openalex.org/A5081614562']"
6111,https://openalex.org/W2056101844,2007,25,"['https://openalex.org/A5007217443', 'https://openalex.org/A5013774822', 'https://openalex.org/A5052766993', 'https://openalex.org/A5053565454']"
6112,https://openalex.org/W2139634809,2006,24,"['https://openalex.org/A5032110850', 'https://openalex.org/A5006777098']"
6113,https://openalex.org/W2006765856,2007,23,['https://openalex.org/A5032110850']
6114,https://openalex.org/W2057789237,2013,17,['https://openalex.org/A5047618628']
6115,https://openalex.org/W2041285007,2012,16,"['https://openalex.org/A5033850907', 'https://openalex.org/A5052766993', 'https://openalex.org/A5003642180']"
6116,https://openalex.org/W2151735733,2013,16,"['https://openalex.org/A5047618628', 'https://openalex.org/A5010279160']"
6117,https://openalex.org/W2165374450,2011,16,"['https://openalex.org/A5080084550', 'https://openalex.org/A5060100126', 'https://openalex.org/A5066420511', 'https://openalex.org/A5063681065']"
6118,https://openalex.org/W2165701842,2012,16,"['https://openalex.org/A5047618628', 'https://openalex.org/A5032844694']"
6119,https://openalex.org/W2461431309,2016,14,"['https://openalex.org/A5018128415', 'https://openalex.org/A5083133070', 'https://openalex.org/A5061021795']"
6120,https://openalex.org/W2615483412,2017,14,"['https://openalex.org/A5039131111', 'https://openalex.org/A5018108132']"
6121,https://openalex.org/W2739082215,2017,14,"['https://openalex.org/A5053841201', 'https://openalex.org/A5052766993', 'https://openalex.org/A5088631925', 'https://openalex.org/A5036335232', 'https://openalex.org/A5000736157', 'https://openalex.org/A5046214153']"
6122,https://openalex.org/W633812594,2015,14,"['https://openalex.org/A5033244259', 'https://openalex.org/A5037013778', 'https://openalex.org/A5008592386', 'https://openalex.org/A5055434105']"
6123,https://openalex.org/W2537247174,2016,13,"['https://openalex.org/A5041835383', 'https://openalex.org/A5054560949', 'https://openalex.org/A5083330935', 'https://openalex.org/A5052766993', 'https://openalex.org/A5030583530', 'https://openalex.org/A5037029409']"
6124,https://openalex.org/W2928657788,2019,12,"['https://openalex.org/A5072925122', 'https://openalex.org/A5032110850']"
6125,https://openalex.org/W2965061406,2019,12,"['https://openalex.org/A5010455304', 'https://openalex.org/A5018108132', 'https://openalex.org/A5040292116', 'https://openalex.org/A5061945368']"
6126,https://openalex.org/W1842007447,2008,18,"['https://openalex.org/A5005669749', 'https://openalex.org/A5038605560', 'https://openalex.org/A5084942485']"
6127,https://openalex.org/W17714897,2012,14,"['https://openalex.org/A5056943472', 'https://openalex.org/A5073502448', 'https://openalex.org/A5056090184', 'https://openalex.org/A5081261896']"
6128,https://openalex.org/W2060635655,2012,14,"['https://openalex.org/A5018108132', 'https://openalex.org/A5044404041']"
6129,https://openalex.org/W2170881157,2012,14,"['https://openalex.org/A5062479191', 'https://openalex.org/A5027792187', 'https://openalex.org/A5065077550', 'https://openalex.org/A5046551525', 'https://openalex.org/A5018108132']"
6130,https://openalex.org/W2500255558,2011,14,"['https://openalex.org/A5055434105', 'https://openalex.org/A5037013778']"
6131,https://openalex.org/W2605378096,2017,12,"['https://openalex.org/A5082713098', 'https://openalex.org/A5067384781', 'https://openalex.org/A5089126427']"
6132,https://openalex.org/W2757756390,2017,12,"['https://openalex.org/A5022972945', 'https://openalex.org/A5047618628', 'https://openalex.org/A5011716068', 'https://openalex.org/A5006337041', 'https://openalex.org/A5052301458']"
6133,https://openalex.org/W2905164501,2019,11,"['https://openalex.org/A5047411328', 'https://openalex.org/A5064738197', 'https://openalex.org/A5080283610']"
6134,https://openalex.org/W2026509716,1999,27,"['https://openalex.org/A5084074695', 'https://openalex.org/A5018108132']"
6135,https://openalex.org/W2117955073,2009,14,"['https://openalex.org/A5067730154', 'https://openalex.org/A5052301458', 'https://openalex.org/A5047618628']"
6136,https://openalex.org/W1987652274,2010,13,"['https://openalex.org/A5032764121', 'https://openalex.org/A5052766993', 'https://openalex.org/A5013556611', 'https://openalex.org/A5047001057', 'https://openalex.org/A5053436147']"
6137,https://openalex.org/W2167591700,2011,12,"['https://openalex.org/A5055434105', 'https://openalex.org/A5053546170']"
6138,https://openalex.org/W2238628174,2015,11,"['https://openalex.org/A5091175909', 'https://openalex.org/A5016401839']"
6139,https://openalex.org/W2799188490,2018,11,"['https://openalex.org/A5018128415', 'https://openalex.org/A5061021795']"
6140,https://openalex.org/W2905440343,2018,11,['https://openalex.org/A5081614562']
6141,https://openalex.org/W4295332173,2012,11,"['https://openalex.org/A5018108132', 'https://openalex.org/A5043471979']"
6142,https://openalex.org/W1670679140,2007,13,"['https://openalex.org/A5047618628', 'https://openalex.org/A5085908375', 'https://openalex.org/A5084553107', 'https://openalex.org/A5036483175']"
6143,https://openalex.org/W1580736339,2002,17,"['https://openalex.org/A5052766993', 'https://openalex.org/A5053565454', 'https://openalex.org/A5007217443', 'https://openalex.org/A5018143257', 'https://openalex.org/A5003347359']"
6144,https://openalex.org/W90921327,2002,17,"['https://openalex.org/A5052766993', 'https://openalex.org/A5007217443', 'https://openalex.org/A5053565454']"
6145,https://openalex.org/W2131242419,2005,13,"['https://openalex.org/A5047618628', 'https://openalex.org/A5085908375', 'https://openalex.org/A5021465909', 'https://openalex.org/A5023117758']"
6146,https://openalex.org/W2085718303,1998,17,['https://openalex.org/A5018128415']
6147,https://openalex.org/W1541251628,2003,12,"['https://openalex.org/A5007217443', 'https://openalex.org/A5053565454', 'https://openalex.org/A5052766993', 'https://openalex.org/A5023663344', 'https://openalex.org/A5053178974']"
6148,https://openalex.org/W2232384272,2016,1386,"['https://openalex.org/A5017256602', 'https://openalex.org/A5017155131', 'https://openalex.org/A5038940357', 'https://openalex.org/A5084469686', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5037975948', 'https://openalex.org/A5008291667']"
6149,https://openalex.org/W2769358515,2018,615,"['https://openalex.org/A5081701167', 'https://openalex.org/A5087340682', 'https://openalex.org/A5087088138', 'https://openalex.org/A5005779176']"
6150,https://openalex.org/W2581637843,2017,597,"['https://openalex.org/A5077851706', 'https://openalex.org/A5001666093', 'https://openalex.org/A5003451810', 'https://openalex.org/A5051608757', 'https://openalex.org/A5039096905', 'https://openalex.org/A5087088138']"
6151,https://openalex.org/W2091301585,2012,552,"['https://openalex.org/A5059126266', 'https://openalex.org/A5042336053', 'https://openalex.org/A5049607869', 'https://openalex.org/A5024406485']"
6152,https://openalex.org/W1967003847,2010,490,"['https://openalex.org/A5049607869', 'https://openalex.org/A5032038215', 'https://openalex.org/A5025338734', 'https://openalex.org/A5042550344', 'https://openalex.org/A5074881456', 'https://openalex.org/A5023888505']"
6153,https://openalex.org/W2035654630,2015,391,"['https://openalex.org/A5017155131', 'https://openalex.org/A5013229642', 'https://openalex.org/A5027402142', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5008291667']"
6154,https://openalex.org/W2158794898,2009,337,"['https://openalex.org/A5026455792', 'https://openalex.org/A5087088138']"
6155,https://openalex.org/W2410983263,2016,325,"['https://openalex.org/A5077851706', 'https://openalex.org/A5001666093', 'https://openalex.org/A5039096905', 'https://openalex.org/A5037066465', 'https://openalex.org/A5047233371', 'https://openalex.org/A5087088138']"
6156,https://openalex.org/W2127411301,2013,302,"['https://openalex.org/A5011012964', 'https://openalex.org/A5007292959', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
6157,https://openalex.org/W2963908320,2016,296,"['https://openalex.org/A5017256602', 'https://openalex.org/A5091864130', 'https://openalex.org/A5017155131', 'https://openalex.org/A5038940357', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5008291667']"
6158,https://openalex.org/W2134779985,2011,282,"['https://openalex.org/A5049957600', 'https://openalex.org/A5049607869', 'https://openalex.org/A5072099955', 'https://openalex.org/A5074881456']"
6159,https://openalex.org/W2562979205,2016,279,"['https://openalex.org/A5077851706', 'https://openalex.org/A5001666093', 'https://openalex.org/A5087088138']"
6160,https://openalex.org/W2963403337,2018,258,"['https://openalex.org/A5005931766', 'https://openalex.org/A5038940357', 'https://openalex.org/A5064234628', 'https://openalex.org/A5010366012', 'https://openalex.org/A5008291667']"
6161,https://openalex.org/W2098998168,2010,249,"['https://openalex.org/A5075244428', 'https://openalex.org/A5075864046', 'https://openalex.org/A5072366651', 'https://openalex.org/A5003377833', 'https://openalex.org/A5008550081', 'https://openalex.org/A5080323581']"
6162,https://openalex.org/W2129657639,2011,234,"['https://openalex.org/A5053765460', 'https://openalex.org/A5057289584', 'https://openalex.org/A5032950746', 'https://openalex.org/A5026455792', 'https://openalex.org/A5047699502', 'https://openalex.org/A5087088138']"
6163,https://openalex.org/W4226094807,2022,206,"['https://openalex.org/A5010517666', 'https://openalex.org/A5048379858', 'https://openalex.org/A5058972215', 'https://openalex.org/A5003824349', 'https://openalex.org/A5029397650', 'https://openalex.org/A5035811517']"
6164,https://openalex.org/W2962740444,2017,204,"['https://openalex.org/A5038940357', 'https://openalex.org/A5017155131', 'https://openalex.org/A5017256602', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5090046099', 'https://openalex.org/A5090303125', 'https://openalex.org/A5008291667']"
6165,https://openalex.org/W2594227947,2017,192,"['https://openalex.org/A5005931766', 'https://openalex.org/A5038940357', 'https://openalex.org/A5017256602', 'https://openalex.org/A5017155131', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5037975948', 'https://openalex.org/A5008291667']"
6166,https://openalex.org/W2423682914,2016,188,"['https://openalex.org/A5008291667', 'https://openalex.org/A5064234628', 'https://openalex.org/A5052372722']"
6167,https://openalex.org/W2963877803,2019,173,"['https://openalex.org/A5017256602', 'https://openalex.org/A5008291667', 'https://openalex.org/A5064234628', 'https://openalex.org/A5038940357']"
6168,https://openalex.org/W2133664726,2015,169,"['https://openalex.org/A5038940357', 'https://openalex.org/A5072261415', 'https://openalex.org/A5017256602', 'https://openalex.org/A5017155131', 'https://openalex.org/A5017283574', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5008291667']"
6169,https://openalex.org/W2557436004,2016,158,"['https://openalex.org/A5077851706', 'https://openalex.org/A5001666093', 'https://openalex.org/A5087088138']"
6170,https://openalex.org/W1964839757,2014,155,"['https://openalex.org/A5008291667', 'https://openalex.org/A5082923475', 'https://openalex.org/A5064234628']"
6171,https://openalex.org/W2618394139,2018,147,"['https://openalex.org/A5001351762', 'https://openalex.org/A5024786684']"
6172,https://openalex.org/W2963099212,2016,146,"['https://openalex.org/A5004542284', 'https://openalex.org/A5091272738', 'https://openalex.org/A5087088138']"
